,name,code,url,gasDayStart,inventory,sendOut,dtmi,dtrs,info,status
1553,Lithuania,LT,LT,2022-10-10,115.87,103.6,166.73,122.4,[],C
1554,Lithuania,LT,LT,2022-10-09,131.89,105.1,166.73,122.4,[],C
1555,Lithuania,LT,LT,2022-10-08,116.19,106.2,166.73,122.4,[],C
1556,Lithuania,LT,LT,2022-10-07,27.02,103.4,166.73,122.4,[],C
1557,Lithuania,LT,LT,2022-10-06,39.95,85,166.73,122.4,[],C
1558,Lithuania,LT,LT,2022-10-05,56.27,107,166.73,122.4,[],C
1559,Lithuania,LT,LT,2022-10-04,70.83,97,166.73,122.4,[],C
1560,Lithuania,LT,LT,2022-10-03,86.18,101.5,166.73,122.4,[],C
1561,Lithuania,LT,LT,2022-10-02,101.89,103.1,166.73,122.4,[],C
1562,Lithuania,LT,LT,2022-10-01,117.51,101.9,166.73,122.4,[],C
1563,Lithuania,LT,LT,2022-09-30,117.6,0,166.73,122.4,[],C
1564,Lithuania,LT,LT,2022-09-29,117.64,0,166.73,122.4,[],C
1565,Lithuania,LT,LT,2022-09-28,117.71,0,166.73,122.4,[],C
1566,Lithuania,LT,LT,2022-09-27,117.76,0,166.73,122.4,[],C
1567,Lithuania,LT,LT,2022-09-26,131.87,93.1,166.73,122.4,[],C
1568,Lithuania,LT,LT,2022-09-25,119.5,104.6,166.73,122.4,[],C
1569,Lithuania,LT,LT,2022-09-24,8.23,108.8,166.73,122.4,[],C
1570,Lithuania,LT,LT,2022-09-23,25.16,109.3,166.73,122.4,[],C
1571,Lithuania,LT,LT,2022-09-22,42.09,110,166.73,122.4,[],C
1572,Lithuania,LT,LT,2022-09-21,58.19,105.5,166.73,122.4,[],C
1573,Lithuania,LT,LT,2022-09-20,74.4,105.7,166.73,122.4,[],C
1574,Lithuania,LT,LT,2022-09-19,91.4,93.9,166.73,122.4,[],C
1575,Lithuania,LT,LT,2022-09-18,107.88,106.3,166.73,122.4,[],C
1576,Lithuania,LT,LT,2022-09-17,124.77,108.9,166.73,122.4,[],C
1577,Lithuania,LT,LT,2022-09-16,140.28,100,166.73,122.4,[],C
1578,Lithuania,LT,LT,2022-09-15,156.46,104.3,166.73,122.4,[],C
1579,Lithuania,LT,LT,2022-09-14,13.16,101,166.73,122.4,[],C
1580,Lithuania,LT,LT,2022-09-13,27.5,104.6,166.73,122.4,[],C
1581,Lithuania,LT,LT,2022-09-12,43.1,103.7,166.73,122.4,[],C
1582,Lithuania,LT,LT,2022-09-11,58.74,104.2,166.73,122.4,[],C
1583,Lithuania,LT,LT,2022-09-10,72.93,95.7,166.73,122.4,[],C
1584,Lithuania,LT,LT,2022-09-09,53.08,102.7,166.73,122.4,[],C
1585,Lithuania,LT,LT,2022-09-08,68.74,104.2,166.73,122.4,[],C
1586,Lithuania,LT,LT,2022-09-07,84.26,103.9,166.73,122.4,[],C
1587,Lithuania,LT,LT,2022-09-06,99.9,104,166.73,122.4,[],C
1588,Lithuania,LT,LT,2022-09-05,116.64,111.9,166.73,122.4,[],C
1589,Lithuania,LT,LT,2022-09-04,111.27,109.6,166.73,122.4,[],C
1590,Lithuania,LT,LT,2022-09-03,12.39,111.8,166.73,122.4,[],C
1591,Lithuania,LT,LT,2022-09-02,29.99,115.2,166.73,122.4,[],C
1592,Lithuania,LT,LT,2022-09-01,47.62,116,166.73,122.4,[],C
1593,Lithuania,LT,LT,2022-08-31,65.12,115.1,166.73,122.4,[],C
1594,Lithuania,LT,LT,2022-08-30,82.78,117.3,166.73,122.4,[],C
1595,Lithuania,LT,LT,2022-08-29,100.48,115.3,166.73,122.4,[],C
1596,Lithuania,LT,LT,2022-08-28,115.89,100.8,166.73,122.4,[],C
1597,Lithuania,LT,LT,2022-08-27,133.01,112,166.73,122.4,[],C
1598,Lithuania,LT,LT,2022-08-26,150.26,112.6,166.73,122.4,[],C
1599,Lithuania,LT,LT,2022-08-25,133.49,116.2,166.73,122.4,[],C
1600,Lithuania,LT,LT,2022-08-24,32.4,118,166.73,122.4,[],C
1601,Lithuania,LT,LT,2022-08-23,50.25,120.7,166.73,122.4,[],C
1602,Lithuania,LT,LT,2022-08-22,68.05,115.9,166.73,122.4,[],C
1603,Lithuania,LT,LT,2022-08-21,56,117.4,166.73,122.4,[],C
1604,Lithuania,LT,LT,2022-08-20,74.15,121,166.73,122.4,[],C
1605,Lithuania,LT,LT,2022-08-19,92,119.7,166.73,122.4,[],C
1606,Lithuania,LT,LT,2022-08-18,110.09,120.5,166.73,122.4,[],C
1607,Lithuania,LT,LT,2022-08-17,128.2,120.7,166.73,122.4,[],C
1608,Lithuania,LT,LT,2022-08-16,31.43,118.8,166.73,122.4,[],C
1609,Lithuania,LT,LT,2022-08-15,49.17,115.4,166.73,122.4,[],C
1610,Lithuania,LT,LT,2022-08-14,66.86,115.8,166.73,122.4,[],C
1611,Lithuania,LT,LT,2022-08-13,84.47,115.9,166.73,122.4,[],C
1612,Lithuania,LT,LT,2022-08-12,102.36,116,166.73,122.4,[],C
1613,Lithuania,LT,LT,2022-08-11,120.25,116.1,166.73,122.4,[],C
1614,Lithuania,LT,LT,2022-08-10,138.05,115.6,166.73,122.4,[],C
1615,Lithuania,LT,LT,2022-08-09,128.16,114.7,166.73,122.4,[],C
1616,Lithuania,LT,LT,2022-08-08,9.56,115.7,166.73,122.4,[],C
1617,Lithuania,LT,LT,2022-08-07,27.3,118.6,166.73,122.4,[],C
1618,Lithuania,LT,LT,2022-08-06,34.07,118.9,166.73,122.4,[],C
1619,Lithuania,LT,LT,2022-08-05,19.46,115.4,166.73,122.4,[],C
1620,Lithuania,LT,LT,2022-08-04,36.75,113.9,166.73,122.4,[],C
1621,Lithuania,LT,LT,2022-08-03,56.18,114,166.73,122.4,[],C
1622,Lithuania,LT,LT,2022-08-02,72.96,109.8,166.73,122.4,[],C
1623,Lithuania,LT,LT,2022-08-01,89.37,107.6,166.73,122.4,[],C
1624,Lithuania,LT,LT,2022-07-31,105.03,101.9,166.73,122.4,[],C
1625,Lithuania,LT,LT,2022-07-30,120.67,101.8,166.73,122.4,[],C
1626,Lithuania,LT,LT,2022-07-29,136.39,102.5,166.73,122.4,[],C
1627,Lithuania,LT,LT,2022-07-28,133.68,105.6,166.73,122.4,[],C
1628,Lithuania,LT,LT,2022-07-27,16.83,113.7,166.73,122.4,[],C
1629,Lithuania,LT,LT,2022-07-26,34.27,114,166.73,122.4,[],C
1630,Lithuania,LT,LT,2022-07-25,51.56,113.4,166.73,122.4,[],C
1631,Lithuania,LT,LT,2022-07-24,68.67,113.6,166.73,122.4,[],C
1632,Lithuania,LT,LT,2022-07-23,86.29,116.2,166.73,122.4,[],C
1633,Lithuania,LT,LT,2022-07-22,104.22,117,166.73,122.4,[],C
1634,Lithuania,LT,LT,2022-07-21,121.7,114.1,166.73,122.4,[],C
1635,Lithuania,LT,LT,2022-07-20,139.37,115.4,166.73,122.4,[],C
1636,Lithuania,LT,LT,2022-07-19,133.01,114.2,166.73,122.4,[],C
1637,Lithuania,LT,LT,2022-07-18,9.99,111.5,166.73,122.4,[],C
1638,Lithuania,LT,LT,2022-07-17,26.98,111.1,166.73,122.4,[],C
1639,Lithuania,LT,LT,2022-07-16,43.87,110.9,166.73,122.4,[],C
1640,Lithuania,LT,LT,2022-07-15,60.79,110.9,166.73,122.4,[],C
1641,Lithuania,LT,LT,2022-07-14,77.83,112.8,166.73,122.4,[],C
1642,Lithuania,LT,LT,2022-07-13,94.64,111.3,166.73,122.4,[],C
1643,Lithuania,LT,LT,2022-07-12,111.26,108.7,166.73,122.4,[],C
1644,Lithuania,LT,LT,2022-07-11,127.46,105.9,166.73,122.4,[],C
1645,Lithuania,LT,LT,2022-07-10,127.32,106.4,166.73,122.4,[],C
1646,Lithuania,LT,LT,2022-07-09,8.35,108,166.73,122.4,[],C
1647,Lithuania,LT,LT,2022-07-08,22.21,92.8,166.73,122.4,[],C
1648,Lithuania,LT,LT,2022-07-07,37.83,104.8,166.73,122.4,[],C
1649,Lithuania,LT,LT,2022-07-06,52.23,96.8,166.73,122.4,[],C
1650,Lithuania,LT,LT,2022-07-05,69.09,114.4,166.73,122.4,[],C
1651,Lithuania,LT,LT,2022-07-04,89.42,112.7,166.73,122.4,[],C
1652,Lithuania,LT,LT,2022-07-03,108.79,110.6,166.73,122.4,[],C
1653,Lithuania,LT,LT,2022-07-02,125.57,112.3,166.73,122.4,[],C
1654,Lithuania,LT,LT,2022-07-01,16.69,117.6,166.73,122.4,[],C
1655,Lithuania,LT,LT,2022-06-30,17.32,99.5,166.73,122.4,[],C
1656,Lithuania,LT,LT,2022-06-29,33.95,108.2,166.73,122.4,[],C
1657,Lithuania,LT,LT,2022-06-28,51.03,111.5,166.73,122.4,[],C
1658,Lithuania,LT,LT,2022-06-27,68.46,113.1,166.73,122.4,[],C
1659,Lithuania,LT,LT,2022-06-26,86.09,114.7,166.73,122.4,[],C
1660,Lithuania,LT,LT,2022-06-25,103.44,114,166.73,122.4,[],C
1661,Lithuania,LT,LT,2022-06-24,120.87,112.8,166.73,122.4,[],C
1662,Lithuania,LT,LT,2022-06-23,138.59,114.5,166.73,122.4,[],C
1663,Lithuania,LT,LT,2022-06-22,106.89,115.5,166.73,122.4,[],C
1664,Lithuania,LT,LT,2022-06-21,11.58,116.4,166.73,122.4,[],C
1665,Lithuania,LT,LT,2022-06-20,29.49,117.2,166.73,122.4,[],C
1666,Lithuania,LT,LT,2022-06-19,47.36,117.1,166.73,122.4,[],C
1667,Lithuania,LT,LT,2022-06-18,65.22,117.1,166.73,122.4,[],C
1668,Lithuania,LT,LT,2022-06-17,82.9,117.3,166.73,122.4,[],C
1669,Lithuania,LT,LT,2022-06-16,100.88,117.9,166.73,122.4,[],C
1670,Lithuania,LT,LT,2022-06-15,88.85,117.5,166.73,122.4,[],C
1671,Lithuania,LT,LT,2022-06-14,106.63,118,166.73,122.4,[],C
1672,Lithuania,LT,LT,2022-06-13,124.39,117,166.73,122.4,[],C
1673,Lithuania,LT,LT,2022-06-12,141.93,115,166.73,122.4,[],C
1674,Lithuania,LT,LT,2022-06-11,134.38,116.5,166.73,122.4,[],C
1675,Lithuania,LT,LT,2022-06-10,35.49,117.5,166.73,122.4,[],C
1676,Lithuania,LT,LT,2022-06-09,53.42,116.8,166.73,122.4,[],C
1677,Lithuania,LT,LT,2022-06-08,70.82,113.9,166.73,122.4,[],C
1678,Lithuania,LT,LT,2022-06-07,87.94,112.8,166.73,122.4,[],C
1679,Lithuania,LT,LT,2022-06-06,105.61,114.6,166.73,122.4,[],C
1680,Lithuania,LT,LT,2022-06-05,123.46,115.4,166.73,122.4,[],C
1681,Lithuania,LT,LT,2022-06-04,141.54,116.5,166.73,122.4,[],C
1682,Lithuania,LT,LT,2022-06-03,159.67,116.3,166.73,122.4,[],C
1683,Lithuania,LT,LT,2022-06-02,66.64,105.8,166.73,122.4,[],C
1684,Lithuania,LT,LT,2022-06-01,27.56,115.7,166.73,122.4,[],C
1685,Lithuania,LT,LT,2022-05-31,45.48,115.4,166.73,122.4,[],C
1686,Lithuania,LT,LT,2022-05-30,63.42,115.5,166.73,122.4,[],C
1687,Lithuania,LT,LT,2022-05-29,81.14,115.6,166.73,122.4,[],C
1688,Lithuania,LT,LT,2022-05-28,98.98,115,166.73,122.4,[],C
1689,Lithuania,LT,LT,2022-05-27,116.92,115.2,166.73,122.4,[],C
1690,Lithuania,LT,LT,2022-05-26,134.86,115,166.73,122.4,[],C
1691,Lithuania,LT,LT,2022-05-25,152.61,113.7,166.73,122.4,[],C
1692,Lithuania,LT,LT,2022-05-24,46.74,112.9,166.73,122.4,[],C
1693,Lithuania,LT,LT,2022-05-23,32.81,115.5,166.73,122.4,[],C
1694,Lithuania,LT,LT,2022-05-22,50.4,113.8,166.73,122.4,[],C
1695,Lithuania,LT,LT,2022-05-21,67.29,111.1,166.73,122.4,[],C
1696,Lithuania,LT,LT,2022-05-20,88.21,113.4,166.73,122.4,[],C
1697,Lithuania,LT,LT,2022-05-19,105.95,116,166.73,122.4,[],C
1698,Lithuania,LT,LT,2022-05-18,123.36,112.8,166.73,122.4,[],C
1699,Lithuania,LT,LT,2022-05-17,140.72,112.3,166.73,122.4,[],C
1700,Lithuania,LT,LT,2022-05-16,128.85,110.3,166.73,122.4,[],C
1701,Lithuania,LT,LT,2022-05-15,21.55,108.8,166.73,122.4,[],C
1702,Lithuania,LT,LT,2022-05-14,38.53,109.1,166.73,122.4,[],C
1703,Lithuania,LT,LT,2022-05-13,55.95,112.2,166.73,122.4,[],C
1704,Lithuania,LT,LT,2022-05-12,72.6,107.3,166.73,122.4,[],C
1705,Lithuania,LT,LT,2022-05-11,89.83,110.4,166.73,122.4,[],C
1706,Lithuania,LT,LT,2022-05-10,107.44,112.6,166.73,122.4,[],C
1707,Lithuania,LT,LT,2022-05-09,125.13,112.5,166.73,122.4,[],C
1708,Lithuania,LT,LT,2022-05-08,142.48,110.6,166.73,122.4,[],C
1709,Lithuania,LT,LT,2022-05-07,33.7,112.3,166.73,122.4,[],C
1710,Lithuania,LT,LT,2022-05-06,25.72,101.4,166.73,122.4,[],C
1711,Lithuania,LT,LT,2022-05-05,25.72,101.4,166.73,122.4,[],C
1712,Lithuania,LT,LT,2022-05-04,59.83,108.6,166.73,122.4,[],C
1713,Lithuania,LT,LT,2022-05-03,76.87,109.8,166.73,122.4,[],C
1714,Lithuania,LT,LT,2022-05-02,94.23,110.6,166.73,122.4,[],C
1715,Lithuania,LT,LT,2022-05-01,111.83,111.4,166.73,122.4,[],C
1716,Lithuania,LT,LT,2022-04-30,125.57,87,166.73,122.4,[],C
1717,Lithuania,LT,LT,2022-04-29,125.65,0,166.73,122.4,[],C
1718,Lithuania,LT,LT,2022-04-28,125.7,0,166.73,122.4,[],C
1719,Lithuania,LT,LT,2022-04-27,125.7,0,166.73,122.4,[],C
1720,Lithuania,LT,LT,2022-04-26,142.43,107.2,166.73,122.4,[],C
1721,Lithuania,LT,LT,2022-04-25,157.26,94.6,166.73,122.4,[],C
1722,Lithuania,LT,LT,2022-04-24,11.81,85.6,166.73,122.4,[],C
1723,Lithuania,LT,LT,2022-04-23,25.62,88.7,166.73,122.4,[],C
1724,Lithuania,LT,LT,2022-04-22,43.45,115.2,166.73,122.4,[],C
1725,Lithuania,LT,LT,2022-04-21,61.24,115.6,166.73,122.4,[],C
1726,Lithuania,LT,LT,2022-04-20,78.47,111,166.73,122.4,[],C
1727,Lithuania,LT,LT,2022-04-19,94.05,100,166.73,122.4,[],C
1728,Lithuania,LT,LT,2022-04-18,110.37,104.8,166.73,122.4,[],C
1729,Lithuania,LT,LT,2022-04-17,126.32,102.2,166.73,122.4,[],C
1730,Lithuania,LT,LT,2022-04-16,142.21,102.2,166.73,122.4,[],C
1731,Lithuania,LT,LT,2022-04-15,158.07,102,166.73,122.4,[],C
1732,Lithuania,LT,LT,2022-04-14,11.32,102.1,166.73,122.4,[],C
1733,Lithuania,LT,LT,2022-04-13,26.81,99.4,166.73,122.4,[],C
1734,Lithuania,LT,LT,2022-04-12,42.04,99.2,166.73,122.4,[],C
1735,Lithuania,LT,LT,2022-04-11,59.26,112.6,166.73,122.4,[],C
1736,Lithuania,LT,LT,2022-04-10,74.92,101.4,166.73,122.4,[],C
1737,Lithuania,LT,LT,2022-04-09,92.31,111.5,166.73,122.4,[],C
1738,Lithuania,LT,LT,2022-04-08,109.75,112.3,166.73,122.4,[],C
1739,Lithuania,LT,LT,2022-04-07,31.82,112.1,166.73,122.4,[],C
1740,Lithuania,LT,LT,2022-04-06,38.11,105.1,166.73,122.4,[],C
1741,Lithuania,LT,LT,2022-04-05,54.12,102.7,166.73,122.4,[],C
1742,Lithuania,LT,LT,2022-04-04,71.37,110.5,166.73,122.4,[],C
1743,Lithuania,LT,LT,2022-04-03,88.62,109.8,166.73,122.4,[],C
1744,Lithuania,LT,LT,2022-04-02,99.04,67.8,166.73,122.4,[],C
1745,Lithuania,LT,LT,2022-04-01,118.38,101.6,166.73,122.4,[],C
1746,Lithuania,LT,LT,2022-03-31,127.55,57.8,166.73,122.4,[],C
1747,Lithuania,LT,LT,2022-03-30,132.5,31.6,166.73,122.4,[],C
1748,Lithuania,LT,LT,2022-03-29,138.45,38,166.73,122.4,[],C
1749,Lithuania,LT,LT,2022-03-28,145.32,43.1,166.73,122.4,[],C
1750,Lithuania,LT,LT,2022-03-27,145.32,43.1,166.73,122.4,[],C
1751,Lithuania,LT,LT,2022-03-26,6.81,48.1,166.73,122.4,[],C
1752,Lithuania,LT,LT,2022-03-25,15.38,53.9,166.73,122.4,[],C
1753,Lithuania,LT,LT,2022-03-24,23.82,54,166.73,122.4,[],C
1754,Lithuania,LT,LT,2022-03-23,32.23,54,166.73,122.4,[],C
1755,Lithuania,LT,LT,2022-03-22,40.77,54.7,166.73,122.4,[],C
1756,Lithuania,LT,LT,2022-03-21,49.4,55.2,166.73,122.4,[],C
1757,Lithuania,LT,LT,2022-03-20,58.27,56.9,166.73,122.4,[],C
1758,Lithuania,LT,LT,2022-03-19,67.18,56.9,166.73,122.4,[],C
1759,Lithuania,LT,LT,2022-03-18,76.05,57.1,166.73,122.4,[],C
1760,Lithuania,LT,LT,2022-03-17,86.04,63.6,166.73,122.4,[],C
1761,Lithuania,LT,LT,2022-03-16,96.41,65.8,166.73,122.4,[],C
1762,Lithuania,LT,LT,2022-03-15,103.82,47,166.73,122.4,[],C
1763,Lithuania,LT,LT,2022-03-14,110.62,43.3,166.73,122.4,[],C
1764,Lithuania,LT,LT,2022-03-13,117.47,43.4,166.73,122.4,[],C
1765,Lithuania,LT,LT,2022-03-12,124.38,43.5,166.73,122.4,[],C
1766,Lithuania,LT,LT,2022-03-11,132.34,51.5,166.73,122.4,[],C
1767,Lithuania,LT,LT,2022-03-10,148.82,104.8,166.73,122.4,[],C
1768,Lithuania,LT,LT,2022-03-09,136.98,73.5,166.73,122.4,[],C
1769,Lithuania,LT,LT,2022-03-08,25.12,55.8,166.73,122.4,[],C
1770,Lithuania,LT,LT,2022-03-07,33.86,55.9,166.73,122.4,[],C
1771,Lithuania,LT,LT,2022-03-06,42.56,55.8,166.73,122.4,[],C
1772,Lithuania,LT,LT,2022-03-05,51.28,55.9,166.73,122.4,[],C
1773,Lithuania,LT,LT,2022-03-04,59.65,53.4,166.73,122.4,[],C
1774,Lithuania,LT,LT,2022-03-03,68.76,58.2,166.73,122.4,[],C
1775,Lithuania,LT,LT,2022-03-02,78.13,60,166.73,122.4,[],C
1776,Lithuania,LT,LT,2022-03-01,88.41,66.2,166.73,122.4,[],C
1777,Lithuania,LT,LT,2022-02-28,98,63.6,166.73,122.4,[],C
1778,Lithuania,LT,LT,2022-02-27,104.09,39.2,166.73,122.4,[],C
1779,Lithuania,LT,LT,2022-02-26,116.5,38.2,166.73,122.4,[],C
1780,Lithuania,LT,LT,2022-02-25,116.5,41.7,166.73,122.4,[],C
1781,Lithuania,LT,LT,2022-02-24,123.76,45.8,166.73,122.4,[],C
1782,Lithuania,LT,LT,2022-02-23,114.21,33.3,166.73,122.4,[],C
1783,Lithuania,LT,LT,2022-02-22,119.32,32.6,166.73,122.4,[],C
1784,Lithuania,LT,LT,2022-02-21,124.71,34.2,166.73,122.4,[],C
1785,Lithuania,LT,LT,2022-02-20,132.53,31.3,166.73,122.4,[],C
1786,Lithuania,LT,LT,2022-02-19,137.15,28.9,166.73,122.4,[],C
1787,Lithuania,LT,LT,2022-02-18,141.28,26,166.73,122.4,[],C
1788,Lithuania,LT,LT,2022-02-17,146.15,30.2,166.73,122.4,[],C
1789,Lithuania,LT,LT,2022-02-16,136.2,27.2,166.73,122.4,[],C
1790,Lithuania,LT,LT,2022-02-15,138.96,17.3,166.73,122.4,[],C
1791,Lithuania,LT,LT,2022-02-14,134.17,26.6,166.73,122.4,[],C
1792,Lithuania,LT,LT,2022-02-13,140.91,42.7,166.73,122.4,[],C
1793,Lithuania,LT,LT,2022-02-12,148.35,47.1,166.73,122.4,[],C
1794,Lithuania,LT,LT,2022-02-11,154.83,41,166.73,122.4,[],C
1795,Lithuania,LT,LT,2022-02-10,103.62,20.4,166.73,122.4,[],C
1796,Lithuania,LT,LT,2022-02-09,4.62,21.6,166.73,122.4,[],C
1797,Lithuania,LT,LT,2022-02-08,10.26,35.8,166.73,122.4,[],C
1798,Lithuania,LT,LT,2022-02-07,16.91,42.8,166.73,122.4,[],C
1799,Lithuania,LT,LT,2022-02-06,15.46,52.8,166.73,122.4,[],C
1800,Netherlands,NL,NL,2022-12-02,539.14,499.8,695.21,762.9,[],E
1801,Netherlands,NL,NL,2022-12-01,539.3,499.8,695.21,762.9,[],E
1802,Netherlands,NL,NL,2022-11-30,540.03,499.8,695.21,758.1,[],C
1803,Netherlands,NL,NL,2022-11-29,492.96,499.8,695.21,758.1,[],C
1804,Netherlands,NL,NL,2022-11-28,512.79,499.2,695.21,758.1,[],C
1805,Netherlands,NL,NL,2022-11-27,515.46,499.2,695.21,758.1,[],C
1806,Netherlands,NL,NL,2022-11-26,483.85,499.2,695.21,758.1,[],C
1807,Netherlands,NL,NL,2022-11-25,498.44,499.8,695.21,758.1,[],C
1808,Netherlands,NL,NL,2022-11-24,555.84,499.8,695.21,758.1,[],C
1809,Netherlands,NL,NL,2022-11-23,440.62,499.8,695.21,758.1,[],C
1810,Netherlands,NL,NL,2022-11-22,515.89,499.8,695.21,758.1,[],C
1811,Netherlands,NL,NL,2022-11-21,429.26,538.6,695.21,758.1,[],C
1812,Netherlands,NL,NL,2022-11-20,513.37,538.6,695.21,758.1,[],C
1813,Netherlands,NL,NL,2022-11-19,447.71,538.6,695.21,758.1,[],C
1814,Netherlands,NL,NL,2022-11-18,528.8,538.6,695.21,758.1,[],C
1815,Netherlands,NL,NL,2022-11-17,498.14,538.6,695.21,758.1,[],C
1816,Netherlands,NL,NL,2022-11-16,512.19,538.6,695.21,758.1,[],C
1817,Netherlands,NL,NL,2022-11-15,462.86,538.6,695.21,758.1,[],C
1818,Netherlands,NL,NL,2022-11-14,545.14,536.8,695.21,758.1,[],C
1819,Netherlands,NL,NL,2022-11-13,488.22,531.4,695.21,758.1,[],C
1820,Netherlands,NL,NL,2022-11-12,522.84,531.4,695.21,758.1,[],C
1821,Netherlands,NL,NL,2022-11-11,484.64,583.9,695.21,758.1,[],C
1822,Netherlands,NL,NL,2022-11-10,541.86,683,695.21,758.1,[],C
1823,Netherlands,NL,NL,2022-11-09,440.3,621.8,695.21,758.1,[],C
1824,Netherlands,NL,NL,2022-11-08,421.1,679.3,695.21,758.1,[],C
1825,Netherlands,NL,NL,2022-11-07,385.52,679.9,695.21,758.1,[],C
1826,Netherlands,NL,NL,2022-11-06,475.7,679.9,695.21,758.1,[],C
1827,Netherlands,NL,NL,2022-11-05,437.72,679.9,695.21,758.1,[],C
1828,Netherlands,NL,NL,2022-11-04,519.04,683.8,695.21,758.1,[],C
1829,Netherlands,NL,NL,2022-11-03,568.36,641.8,695.21,758.1,[],C
1830,Netherlands,NL,NL,2022-11-02,406.44,642.1,695.21,758.1,[],C
1831,Netherlands,NL,NL,2022-11-01,495.48,639.1,695.21,758.1,[],C
1832,Netherlands,NL,NL,2022-10-31,505.56,596.4,695.21,758.1,[],C
1833,Netherlands,NL,NL,2022-10-30,451.6,499.6,695.21,758.1,[],C
1834,Netherlands,NL,NL,2022-10-29,488.82,520.4,695.21,758.1,[],C
1835,Netherlands,NL,NL,2022-10-28,564.77,499.6,695.21,758.1,[],C
1836,Netherlands,NL,NL,2022-10-27,564.17,618.5,695.21,758.1,[],C
1837,Netherlands,NL,NL,2022-10-26,370.11,391.2,695.21,758.1,[],C
1838,Netherlands,NL,NL,2022-10-25,437.11,534.4,695.21,758.1,[],C
1839,Netherlands,NL,NL,2022-10-24,276.39,515.1,695.21,758.1,[],C
1840,Netherlands,NL,NL,2022-10-23,293.2,489.2,695.21,758.1,[],C
1841,Netherlands,NL,NL,2022-10-22,367.7,489.2,695.21,758.1,[],C
1842,Netherlands,NL,NL,2022-10-21,407.83,532,695.21,758.1,[],C
1843,Netherlands,NL,NL,2022-10-20,396.53,501.3,695.21,758.1,[],C
1844,Netherlands,NL,NL,2022-10-19,479.28,534.4,695.21,758.1,[],C
1845,Netherlands,NL,NL,2022-10-18,430.49,729.2,695.21,758.1,[],C
1846,Netherlands,NL,NL,2022-10-17,530.4,702.7,695.21,758.1,[],C
1847,Netherlands,NL,NL,2022-10-16,499.57,662.3,695.21,758.1,[],C
1848,Netherlands,NL,NL,2022-10-15,460.32,662.3,695.21,758.1,[],C
1849,Netherlands,NL,NL,2022-10-14,559.9,721.9,695.21,758.1,[],C
1850,Netherlands,NL,NL,2022-10-13,465.37,714.9,695.21,758.1,[],C
1851,Netherlands,NL,NL,2022-10-12,509.72,709.4,695.21,758.1,[],C
1852,Netherlands,NL,NL,2022-10-11,486.28,669.9,695.21,758.1,[],C
1853,Netherlands,NL,NL,2022-10-10,540.85,717.1,695.21,758.1,[],C
1854,Netherlands,NL,NL,2022-10-09,420.71,682.8,695.21,758.1,[],C
1855,Netherlands,NL,NL,2022-10-08,471.99,682.8,695.21,758.1,[],C
1856,Netherlands,NL,NL,2022-10-07,476.87,686.5,695.21,758.1,[],C
1857,Netherlands,NL,NL,2022-10-06,506.52,709.7,695.21,758.1,[],C
1858,Netherlands,NL,NL,2022-10-05,345.13,720.1,695.21,741.4,[],C
1859,Netherlands,NL,NL,2022-10-04,446.56,717.6,695.21,741.4,[],C
1860,Netherlands,NL,NL,2022-10-03,496.89,717.8,695.21,741.4,[],C
1861,Netherlands,NL,NL,2022-10-02,599.51,701.7,695.21,741.4,[],C
1862,Netherlands,NL,NL,2022-10-01,545.47,701.7,695.21,741.4,[],C
1863,Netherlands,NL,NL,2022-09-30,530.24,695.1,695.21,741.4,[],C
1864,Netherlands,NL,NL,2022-09-29,479.42,669.6,695.21,741.4,[],C
1865,Netherlands,NL,NL,2022-09-28,556.4,520.1,695.21,741.4,[],C
1866,Netherlands,NL,NL,2022-09-27,504.91,701.5,695.21,741.4,[],C
1867,Netherlands,NL,NL,2022-09-26,610.62,685.4,695.21,741.4,[],C
1868,Netherlands,NL,NL,2022-09-25,539.35,668.4,695.21,741.4,[],C
1869,Netherlands,NL,NL,2022-09-24,541.45,668.4,695.21,741.4,[],C
1870,Netherlands,NL,NL,2022-09-23,430.8,695,695.21,741.4,[],C
1871,Netherlands,NL,NL,2022-09-22,532.51,695,695.21,741.6,[],C
1872,Netherlands,NL,NL,2022-09-21,501.67,709,695.21,741.6,[],C
1873,Netherlands,NL,NL,2022-09-20,531.46,665.2,695.21,742,[],C
1874,Netherlands,NL,NL,2022-09-19,396.88,658.8,695.21,742,[],C
1875,Netherlands,NL,NL,2022-09-18,430.01,684.9,695.21,742,[],C
1876,Netherlands,NL,NL,2022-09-17,439.49,715.9,695.21,742,[],C
1877,Netherlands,NL,NL,2022-09-16,378.34,681.6,695.21,742,[],C
1878,Netherlands,NL,NL,2022-09-15,345.72,491.7,540,513.3,[],C
1879,Netherlands,NL,NL,2022-09-14,410.66,486.1,540,513.3,[],C
1880,Netherlands,NL,NL,2022-09-13,338.13,485.4,540,513.3,[],C
1881,Netherlands,NL,NL,2022-09-12,387.62,486.1,540,513.3,[],C
1882,Netherlands,NL,NL,2022-09-11,310.27,486.1,540,513.3,[],C
1883,Netherlands,NL,NL,2022-09-10,369.59,481.4,540,513.3,[],C
1884,Netherlands,NL,NL,2022-09-09,292.7,480.9,540,513.3,[],C
1885,Netherlands,NL,NL,2022-09-08,364.46,476.9,540,515.5,[],C
1886,Netherlands,NL,NL,2022-09-07,366.93,480.9,540,515.5,[],C
1887,Netherlands,NL,NL,2022-09-06,403.19,480.9,540,515.5,[],C
