,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info
5057,Slovakia,SK,SK,2022-04-25,7.4362,53.2106,13.98,59.04,17.4,-41.7,36.0476,410.96,491.56,C,0.12,20.63,[]
5058,Slovakia,SK,SK,2022-04-24,7.3945,53.2106,13.9,79.58,21.3,-58.3,36.0476,410.96,491.56,C,0.16,20.51,[]
5059,Slovakia,SK,SK,2022-04-23,7.3362,53.2106,13.79,74.98,29.8,-45.2,36.0476,410.96,491.56,C,0.13,20.35,[]
5060,Slovakia,SK,SK,2022-04-22,7.291,53.2106,13.7,67.5,36.9,-30.6,36.0476,410.96,491.56,C,0.09,20.23,[]
5061,Slovakia,SK,SK,2022-04-21,7.2603,53.2106,13.64,53.34,53.5,0.2,36.0476,410.96,491.56,C,-0,20.14,[]
5062,Slovakia,SK,SK,2022-04-20,7.2605,53.2106,13.64,65.25,45.9,-19.3,36.0476,410.96,491.56,C,0.05,20.14,[]
5063,Slovakia,SK,SK,2022-04-19,7.2412,53.2106,13.61,77.38,39.4,-38,36.0476,410.96,491.56,C,0.11,20.09,[]
5064,Slovakia,SK,SK,2022-04-18,7.2032,53.2106,13.54,86.33,57.8,-28.6,36.0476,410.96,491.56,C,0.08,19.98,[]
5065,Slovakia,SK,SK,2022-04-17,7.1747,53.2106,13.48,85.86,58.1,-27.8,36.0476,410.96,491.56,C,0.08,19.9,[]
5066,Slovakia,SK,SK,2022-04-16,7.1469,53.2106,13.43,88.13,57.2,-30.9,36.0476,410.96,491.56,C,0.09,19.83,[]
5067,Slovakia,SK,SK,2022-04-15,7.116,53.2106,13.37,93.66,53.6,-40.1,36.0476,410.96,491.56,C,0.11,19.74,[]
5068,Slovakia,SK,SK,2022-04-14,7.0759,53.2106,13.3,82.72,60.2,-22.5,36.0476,410.96,491.56,C,0.06,19.63,[]
5069,Slovakia,SK,SK,2022-04-13,7.0533,53.2106,13.26,74.75,68.1,-6.7,36.0476,410.96,491.56,C,0.02,19.57,[]
5070,Slovakia,SK,SK,2022-04-12,7.0529,53.2106,13.25,68.24,85.3,17,36.0476,410.96,491.56,E,-0.05,19.57,[]
5071,Slovakia,SK,SK,2022-04-11,7.0699,53.2106,13.29,78.5,85.8,7.3,36.0476,410.96,491.56,C,-0.02,19.61,[]
5072,Slovakia,SK,SK,2022-04-10,7.0772,53.2106,13.3,82.97,73.4,-9.6,36.0476,410.96,491.56,C,0.03,19.63,[]
5073,Slovakia,SK,SK,2022-04-09,7.0676,53.2106,13.28,83.28,63,-20.3,36.0476,410.96,491.56,C,0.06,19.61,[]
5074,Slovakia,SK,SK,2022-04-08,7.0473,53.2106,13.24,91.21,35.8,-55.4,36.0476,410.96,491.56,C,0.15,19.55,[]
5075,Slovakia,SK,SK,2022-04-07,6.9919,53.2106,13.14,86.88,37.3,-49.6,36.0476,410.96,491.56,C,0.14,19.4,[]
5076,Slovakia,SK,SK,2022-04-06,6.9423,53.2106,13.05,76.5,53.1,-23.4,36.0476,410.96,491.56,C,0.06,19.26,[]
5077,Slovakia,SK,SK,2022-04-05,6.9189,53.2106,13,66.31,68.6,2.3,36.0476,410.96,491.56,C,-0.01,19.19,[]
5078,Slovakia,SK,SK,2022-04-04,6.9212,53.2106,13.01,63.06,90.7,27.7,36.0476,410.96,491.56,C,-0.08,19.2,[]
5079,Slovakia,SK,SK,2022-04-03,6.9489,53.2106,13.06,75.82,102.6,26.7,36.0476,410.96,491.56,C,-0.07,19.28,[]
5080,Slovakia,SK,SK,2022-04-02,6.9756,53.2106,13.11,77.06,88.4,11.4,36.0476,410.96,491.56,C,-0.03,19.35,[]
5081,Slovakia,SK,SK,2022-04-01,6.987,53.2106,13.13,75.39,83.1,7.7,36.0476,410.96,491.56,C,-0.02,19.38,[]
5082,Slovakia,SK,SK,2022-03-31,6.2197,53.2106,11.69,163.87,63.3,-100.6,36.0476,410.96,491.56,C,0.28,17.25,[]
5083,Slovakia,SK,SK,2022-03-30,9.5712,53.2106,17.99,191.28,58,-133.3,38.7476,410.96,491.56,C,0.34,24.7,[]
5084,Slovakia,SK,SK,2022-03-29,9.4379,53.2106,17.74,182.88,43.8,-139.1,38.7476,410.96,491.56,C,0.36,24.36,[]
5085,Slovakia,SK,SK,2022-03-28,9.2987,53.2106,17.48,195.35,60.8,-134.5,38.7476,410.96,491.56,C,0.35,24,[]
5086,Slovakia,SK,SK,2022-03-27,9.1642,53.2106,17.22,200.61,47.4,-153.2,38.7476,410.96,491.56,C,0.4,23.65,[]
5087,Slovakia,SK,SK,2022-03-26,9.0111,53.2106,16.93,188.06,47.9,-140.1,38.7476,407.93,488.53,C,0.36,23.26,[]
5088,Slovakia,SK,SK,2022-03-25,8.871,53.2106,16.67,196.29,67,-129.2,38.7476,410.96,491.56,C,0.33,22.89,[]
5089,Slovakia,SK,SK,2022-03-24,8.7417,53.2106,16.43,167.6,69.5,-98.1,38.7476,410.96,491.56,C,0.25,22.56,[]
5090,Slovakia,SK,SK,2022-03-23,8.6436,53.2106,16.24,162.09,80.7,-81.4,38.7476,410.96,491.56,C,0.21,22.31,[]
5091,Slovakia,SK,SK,2022-03-22,8.5622,53.2106,16.09,133.43,92.5,-41,38.7476,410.96,491.56,C,0.11,22.1,[]
5092,Slovakia,SK,SK,2022-03-21,8.5212,53.2106,16.01,140.93,136,-4.9,38.7476,410.96,491.56,C,0.01,21.99,[]
5093,Slovakia,SK,SK,2022-03-20,8.5163,53.2106,16,158.13,91.4,-66.7,38.7476,410.96,491.56,C,0.17,21.98,[]
5094,Slovakia,SK,SK,2022-03-19,8.4496,53.2106,15.88,156.88,88.9,-68,38.7476,410.96,491.56,C,0.18,21.81,[]
5095,Slovakia,SK,SK,2022-03-18,8.3816,53.2106,15.75,181.97,183.6,1.7,38.7476,410.96,491.56,C,-0,21.63,[]
5096,Slovakia,SK,SK,2022-03-17,8.3833,53.2106,15.75,174.67,189.3,14.7,38.7476,410.96,491.56,C,-0.04,21.64,[]
5097,Slovakia,SK,SK,2022-03-16,8.398,53.2106,15.78,150.62,162.1,11.5,38.7476,410.96,491.56,C,-0.03,21.67,[]
5098,Slovakia,SK,SK,2022-03-15,8.4094,53.2106,15.8,155.32,172.7,17.3,38.7476,410.96,491.56,C,-0.04,21.7,[]
5099,Slovakia,SK,SK,2022-03-14,8.4267,53.2106,15.84,127.3,164.1,36.8,38.7476,410.96,491.56,C,-0.1,21.75,[]
5100,Slovakia,SK,SK,2022-03-13,8.4636,53.2106,15.91,174.58,177.8,3.3,38.7476,410.96,491.56,C,-0.01,21.84,[]
5101,Slovakia,SK,SK,2022-03-12,8.4668,53.2106,15.91,175.11,187.9,12.8,38.7476,410.96,491.56,C,-0.03,21.85,[]
5102,Slovakia,SK,SK,2022-03-11,8.4797,53.2106,15.94,143.97,218.7,74.7,38.7476,410.96,491.56,C,-0.19,21.88,[]
5103,Slovakia,SK,SK,2022-03-10,8.5544,53.2106,16.08,132.63,199.7,67.1,38.7476,410.96,491.56,C,-0.17,22.08,[]
5104,Slovakia,SK,SK,2022-03-09,8.6215,53.2106,16.2,107.53,201.3,93.8,38.7476,410.96,491.56,C,-0.24,22.25,[]
5105,Slovakia,SK,SK,2022-03-08,8.8398,53.2106,16.61,105.53,212.4,106.8,38.7476,410.96,491.56,C,-0.28,22.81,[]
5106,Slovakia,SK,SK,2022-03-07,8.9467,53.2106,16.81,124.37,222,97.6,38.7476,410.96,491.56,C,-0.25,23.09,[]
5107,Slovakia,SK,SK,2022-03-06,9.0443,53.2106,17,148.39,197.2,48.8,38.7476,410.96,491.56,C,-0.13,23.34,[]
5108,Slovakia,SK,SK,2022-03-05,9.093,53.2106,17.09,145.97,199.4,53.4,38.7476,410.96,491.56,C,-0.14,23.47,[]
5109,Slovakia,SK,SK,2022-03-04,9.1464,53.2106,17.19,129.76,222.6,92.8,38.7476,410.96,491.56,C,-0.24,23.61,[]
5110,Slovakia,SK,SK,2022-03-03,9.2393,53.2106,17.36,131.3,221.5,90.2,38.7476,410.96,491.56,C,-0.23,23.84,[]
5111,Slovakia,SK,SK,2022-03-02,9.3295,53.2106,17.53,132.15,228.9,96.7,38.7476,410.96,491.56,C,-0.25,24.08,[]
5112,Slovakia,SK,SK,2022-03-01,9.4262,53.2106,17.71,132.05,229.1,97.1,38.7476,410.96,491.56,C,-0.25,24.33,[]
5113,Slovakia,SK,SK,2022-02-28,9.5233,53.2106,17.9,144.73,203,58.3,38.7476,410.96,491.56,C,-0.15,24.58,[]
5114,Slovakia,SK,SK,2022-02-27,9.5816,53.2106,18.01,158.06,189.6,31.5,38.7476,410.96,491.56,C,-0.08,24.73,[]
5115,Slovakia,SK,SK,2022-02-26,9.6131,53.2106,18.07,158.73,190,31.3,38.7476,410.96,491.56,C,-0.08,24.81,[]
5116,Slovakia,SK,SK,2022-02-25,9.6444,53.2106,18.12,133.37,215.7,82.3,38.7476,410.96,491.56,C,-0.21,24.89,[]
5117,Slovakia,SK,SK,2022-02-24,9.7267,53.2106,18.28,129.07,210.2,81.1,38.7476,410.96,491.56,C,-0.21,25.1,[]
5118,Slovakia,SK,SK,2022-02-23,9.8078,53.2106,18.43,138.41,250.3,111.9,38.7476,410.96,491.56,C,-0.29,25.31,[]
5119,Slovakia,SK,SK,2022-02-22,9.9197,53.2106,18.64,125.07,237.1,112,38.7476,410.96,491.56,C,-0.29,25.6,[]
5120,Slovakia,SK,SK,2022-02-21,10.0317,53.2106,18.85,124.45,224.6,100.1,38.7476,410.96,491.56,C,-0.26,25.89,[]
5121,Slovakia,SK,SK,2022-02-20,10.1318,53.2106,19.04,162.76,186.3,23.5,38.7476,410.96,491.56,C,-0.06,26.15,[]
5122,Slovakia,SK,SK,2022-02-19,10.1553,53.2106,19.09,152.15,189.2,37.1,38.7476,410.96,491.56,C,-0.1,26.21,[]
5123,Slovakia,SK,SK,2022-02-18,10.1924,53.2106,19.15,135.82,190.9,55.1,38.7476,410.96,491.56,C,-0.14,26.3,[]
5124,Slovakia,SK,SK,2022-02-17,10.2475,53.2106,19.26,135.09,204.1,69,38.7476,410.96,491.56,C,-0.18,26.45,[]
5125,Slovakia,SK,SK,2022-02-16,10.3165,53.2106,19.39,127.08,238.9,111.8,38.7476,410.96,491.56,C,-0.29,26.62,[]
5126,Slovakia,SK,SK,2022-02-15,10.4283,53.2106,19.6,118.75,274.3,155.6,38.7476,410.96,491.56,C,-0.4,26.91,[]
5127,Slovakia,SK,SK,2022-02-14,10.7126,53.2106,20.13,118.91,253.6,134.7,38.7476,410.96,491.56,C,-0.35,27.65,[]
5128,Slovakia,SK,SK,2022-02-13,10.8472,53.2106,20.39,139.69,215.8,76.1,38.7476,410.96,491.56,C,-0.2,27.99,[]
5129,Slovakia,SK,SK,2022-02-12,10.9234,53.2106,20.53,137.2,219.7,82.5,38.7476,410.96,491.56,C,-0.21,28.19,[]
5130,Slovakia,SK,SK,2022-02-11,11.0058,53.2106,20.68,123.15,239.3,116.1,38.7476,410.96,491.56,C,-0.3,28.4,[]
5131,Slovakia,SK,SK,2022-02-10,11.1219,53.2106,20.9,122.87,260.9,138,38.7476,410.96,491.56,C,-0.36,28.7,[]
5132,Slovakia,SK,SK,2022-02-09,11.26,53.2106,21.16,125.86,257.7,131.9,38.7476,410.96,491.56,C,-0.34,29.06,[]
5133,Slovakia,SK,SK,2022-02-08,11.3918,53.2106,21.41,118.97,251.7,132.7,38.7476,410.96,491.56,C,-0.34,29.4,[]
5134,Slovakia,SK,SK,2022-02-07,11.5246,53.2106,21.66,108.65,231.1,122.4,38.7476,410.96,491.56,C,-0.32,29.74,[]
5135,Slovakia,SK,SK,2022-02-06,11.647,53.2106,21.89,144.15,208,63.8,38.7476,410.96,491.56,C,-0.16,30.06,[]
5136,Sweden,SE,SE,2022-12-02,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5137,Sweden,SE,SE,2022-12-01,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5138,Sweden,SE,SE,2022-11-30,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5139,Sweden,SE,SE,2022-11-29,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5140,Sweden,SE,SE,2022-11-28,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5141,Sweden,SE,SE,2022-11-27,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5142,Sweden,SE,SE,2022-11-26,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5143,Sweden,SE,SE,2022-11-25,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5144,Sweden,SE,SE,2022-11-24,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.95,[]
5145,Sweden,SE,SE,2022-11-23,0.0941,13.0475,0.72,0,0,-0,0.1013,4.85,6.42,C,0,92.95,[]
5146,Sweden,SE,SE,2022-11-22,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5147,Sweden,SE,SE,2022-11-21,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5148,Sweden,SE,SE,2022-11-20,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5149,Sweden,SE,SE,2022-11-19,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5150,Sweden,SE,SE,2022-11-18,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5151,Sweden,SE,SE,2022-11-17,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5152,Sweden,SE,SE,2022-11-16,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5153,Sweden,SE,SE,2022-11-15,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5154,Sweden,SE,SE,2022-11-14,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5155,Sweden,SE,SE,2022-11-13,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5156,Sweden,SE,SE,2022-11-12,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5157,Sweden,SE,SE,2022-11-11,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5158,Sweden,SE,SE,2022-11-10,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5159,Sweden,SE,SE,2022-11-09,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5160,Sweden,SE,SE,2022-11-08,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5161,Sweden,SE,SE,2022-11-07,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5162,Sweden,SE,SE,2022-11-06,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5163,Sweden,SE,SE,2022-11-05,0.0941,13.0475,0.72,0,0,-0,0.1013,5.12,6.78,C,0,92.94,[]
5164,Sweden,SE,SE,2022-11-04,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5165,Sweden,SE,SE,2022-11-03,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5166,Sweden,SE,SE,2022-11-02,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5167,Sweden,SE,SE,2022-11-01,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5168,Sweden,SE,SE,2022-10-31,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5169,Sweden,SE,SE,2022-10-30,0.0941,13.0475,0.72,0,0,-0,0.1013,2.43,3.21,C,0,92.94,[]
5170,Sweden,SE,SE,2022-10-29,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,E,0,92.94,[]
5171,Sweden,SE,SE,2022-10-28,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5172,Sweden,SE,SE,2022-10-27,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5173,Sweden,SE,SE,2022-10-26,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5174,Sweden,SE,SE,2022-10-25,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5175,Sweden,SE,SE,2022-10-24,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5176,Sweden,SE,SE,2022-10-23,0.0941,13.0475,0.72,0,0,0,0.1013,3.51,4.64,C,0,92.94,[]
5177,Sweden,SE,SE,2022-10-22,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5178,Sweden,SE,SE,2022-10-21,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5179,Sweden,SE,SE,2022-10-20,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5180,Sweden,SE,SE,2022-10-19,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.94,[]
5181,Sweden,SE,SE,2022-10-18,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5182,Sweden,SE,SE,2022-10-17,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5183,Sweden,SE,SE,2022-10-16,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5184,Sweden,SE,SE,2022-10-15,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5185,Sweden,SE,SE,2022-10-14,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5186,Sweden,SE,SE,2022-10-13,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5187,Sweden,SE,SE,2022-10-12,0.0941,13.0475,0.72,0,0,0,0.1013,6.47,8.56,C,0,92.94,[]
5188,Sweden,SE,SE,2022-10-11,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5189,Sweden,SE,SE,2022-10-10,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5190,Sweden,SE,SE,2022-10-09,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5191,Sweden,SE,SE,2022-10-08,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5192,Sweden,SE,SE,2022-10-07,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5193,Sweden,SE,SE,2022-10-06,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5194,Sweden,SE,SE,2022-10-05,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5195,Sweden,SE,SE,2022-10-04,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5196,Sweden,SE,SE,2022-10-03,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5197,Sweden,SE,SE,2022-10-02,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5198,Sweden,SE,SE,2022-10-01,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5199,Sweden,SE,SE,2022-09-30,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5200,Sweden,SE,SE,2022-09-29,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5201,Sweden,SE,SE,2022-09-28,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5202,Sweden,SE,SE,2022-09-27,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5203,Sweden,SE,SE,2022-09-26,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5204,Sweden,SE,SE,2022-09-25,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5205,Sweden,SE,SE,2022-09-24,0.0941,13.0475,0.72,0,0,-0,0.1013,6.47,8.56,C,0,92.93,[]
5206,Sweden,SE,SE,2022-09-23,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5207,Sweden,SE,SE,2022-09-22,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5208,Sweden,SE,SE,2022-09-21,0.0919,13.0475,0.7,0,0,0,0.1012,6.47,8.56,C,0,90.81,[]
5209,Sweden,SE,SE,2022-09-20,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5210,Sweden,SE,SE,2022-09-19,0.0919,13.0475,0.7,0,0,0,0.1012,6.47,8.56,C,0,90.81,[]
5211,Sweden,SE,SE,2022-09-18,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5212,Sweden,SE,SE,2022-09-17,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5213,Sweden,SE,SE,2022-09-16,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5214,Sweden,SE,SE,2022-09-15,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5215,Sweden,SE,SE,2022-09-14,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5216,Sweden,SE,SE,2022-09-13,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5217,Sweden,SE,SE,2022-09-12,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5218,Sweden,SE,SE,2022-09-11,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5219,Sweden,SE,SE,2022-09-10,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5220,Sweden,SE,SE,2022-09-09,0.0919,13.0475,0.7,0,0,0,0.1012,6.47,8.56,E,0,90.81,[]
5221,Sweden,SE,SE,2022-09-08,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5222,Sweden,SE,SE,2022-09-07,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5223,Sweden,SE,SE,2022-09-06,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5224,Sweden,SE,SE,2022-09-05,0.0919,13.0475,0.7,0,0,-0,0.1012,2.7,3.57,C,0,90.81,[]
5225,Sweden,SE,SE,2022-09-04,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.81,[]
5226,Sweden,SE,SE,2022-09-03,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5227,Sweden,SE,SE,2022-09-02,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5228,Sweden,SE,SE,2022-09-01,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5229,Sweden,SE,SE,2022-08-31,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5230,Sweden,SE,SE,2022-08-30,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5231,Sweden,SE,SE,2022-08-29,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5232,Sweden,SE,SE,2022-08-28,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5233,Sweden,SE,SE,2022-08-27,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5234,Sweden,SE,SE,2022-08-26,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5235,Sweden,SE,SE,2022-08-25,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5236,Sweden,SE,SE,2022-08-24,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5237,Sweden,SE,SE,2022-08-23,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5238,Sweden,SE,SE,2022-08-22,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5239,Sweden,SE,SE,2022-08-21,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5240,Sweden,SE,SE,2022-08-20,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5241,Sweden,SE,SE,2022-08-19,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5242,Sweden,SE,SE,2022-08-18,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5243,Sweden,SE,SE,2022-08-17,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5244,Sweden,SE,SE,2022-08-16,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5245,Sweden,SE,SE,2022-08-15,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5246,Sweden,SE,SE,2022-08-14,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5247,Sweden,SE,SE,2022-08-13,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.8,[]
5248,Sweden,SE,SE,2022-08-12,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5249,Sweden,SE,SE,2022-08-11,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5250,Sweden,SE,SE,2022-08-10,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5251,Sweden,SE,SE,2022-08-09,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5252,Sweden,SE,SE,2022-08-08,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5253,Sweden,SE,SE,2022-08-07,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5254,Sweden,SE,SE,2022-08-06,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5255,Sweden,SE,SE,2022-08-05,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5256,Sweden,SE,SE,2022-08-04,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
5257,Sweden,SE,SE,2022-08-03,0.0919,13.0475,0.7,0,0,-0,0.1012,6.47,8.56,C,0,90.79,[]
